device_id,lat,lon,timestamp,geometry,distance,timedelta
van007,14.589497,120.974143,2025-05-13 02:32:00,POINT (120.974143 14.589497),0.0,0.0
van007,14.589764,120.973455,2025-05-13 02:32:30,POINT (120.973455 14.589764),0.07976629842265698,0.5
van007,14.590055,120.972868,2025-05-13 02:33:00,POINT (120.972868 14.590055),0.07097216337046018,0.5
van007,14.590269,120.972169,2025-05-13 02:33:30,POINT (120.972169 14.590269),0.07889299373788417,0.5
van007,14.590478,120.971441,2025-05-13 02:34:00,POINT (120.971441 14.590478),0.08171380655153392,0.5
van007,14.59075,120.97068,2025-05-13 02:34:30,POINT (120.97068 14.59075),0.08729719034999517,0.5
van007,14.591038,120.970017,2025-05-13 02:35:00,POINT (120.970017 14.591038),0.07820231874726342,0.5
van007,14.591227,120.96941,2025-05-13 02:35:30,POINT (120.96941 14.591227),0.06861609494290039,0.5
van007,14.591528,120.968689,2025-05-13 02:36:00,POINT (120.968689 14.591528),0.08449717024049945,0.5
van007,14.591771,120.968024,2025-05-13 02:36:30,POINT (120.968024 14.591771),0.0764910310869129,0.5
van007,14.591939,120.967235,2025-05-13 02:37:00,POINT (120.967235 14.591939),0.08693379974298955,0.5
van007,14.592202,120.966601,2025-05-13 02:37:30,POINT (120.966601 14.592202),0.07422727905372227,0.5
van007,14.592459,120.965968,2025-05-13 02:38:00,POINT (120.965968 14.592459),0.07386765242433524,0.5
van007,14.592726,120.96528,2025-05-13 02:38:30,POINT (120.96528 14.592726),0.07976537369045242,0.5
van007,14.593018,120.964487,2025-05-13 02:39:00,POINT (120.964487 14.593018),0.09130144574085722,0.5
van007,14.593248,120.963886,2025-05-13 02:39:30,POINT (120.963886 14.593248),0.06954545136886171,0.5
van007,14.593415,120.963095,2025-05-13 02:40:00,POINT (120.963095 14.593415),0.08711967440644965,0.5
van007,14.593763,120.962485,2025-05-13 02:40:30,POINT (120.962485 14.593763),0.07619745109413721,0.5
van007,14.593965,120.961744,2025-05-13 02:41:00,POINT (120.961744 14.593965),0.08284026853341857,0.5
van007,14.594256,120.961029,2025-05-13 02:41:30,POINT (120.961029 14.594256),0.08346650921638973,0.5
van007,14.594534,120.960354,2025-05-13 02:42:00,POINT (120.960354 14.594534),0.07893906339107734,0.5
van007,14.594713,120.959688,2025-05-13 02:42:30,POINT (120.959688 14.594713),0.07437886865936756,0.5
van007,14.595007,120.958976,2025-05-13 02:43:00,POINT (120.958976 14.595007),0.08329913857814035,0.5
van007,14.595218,120.958357,2025-05-13 02:43:30,POINT (120.958357 14.595218),0.07061992252640499,0.5
van007,14.595477,120.95767,2025-05-13 02:44:00,POINT (120.95767 14.595477),0.07933742620432106,0.5
van007,14.595737,120.956918,2025-05-13 02:44:30,POINT (120.956918 14.595737),0.08592955245455623,0.5
van007,14.59595,120.956211,2025-05-13 02:45:00,POINT (120.956211 14.59595),0.07967919973743634,0.5
van007,14.596257,120.955534,2025-05-13 02:45:30,POINT (120.955534 14.596257),0.08045100528816061,0.5
van007,14.596527,120.954901,2025-05-13 02:46:00,POINT (120.954901 14.596527),0.07443766992509716,0.5
van007,14.596761,120.954199,2025-05-13 02:46:30,POINT (120.954199 14.596761),0.0798950695954411,0.5
van007,14.597003,120.953477,2025-05-13 02:47:00,POINT (120.953477 14.597003),0.0822196066288571,0.5
van007,14.597183,120.952745,2025-05-13 02:47:30,POINT (120.952745 14.597183),0.08127060340459087,0.5
van007,14.59745,120.95209,2025-05-13 02:48:00,POINT (120.95209 14.59745),0.07647947924629042,0.5
van007,14.59775,120.951421,2025-05-13 02:48:30,POINT (120.951421 14.59775),0.07934150222304778,0.5
van007,14.597922,120.950754,2025-05-13 02:49:00,POINT (120.950754 14.597922),0.07427732975248792,0.5
van007,14.598149,120.950102,2025-05-13 02:49:30,POINT (120.950102 14.598149),0.0745611064650049,0.5
van007,14.598418,120.949282,2025-05-13 02:50:00,POINT (120.949282 14.598418),0.09316829278397983,0.5
van007,14.598709,120.948715,2025-05-13 02:50:30,POINT (120.948715 14.598709),0.06906152587357127,0.5
van007,14.598928,120.947897,2025-05-13 02:51:00,POINT (120.947897 14.598928),0.0913272768105725,0.5
van007,14.59915,120.947208,2025-05-13 02:51:30,POINT (120.947208 14.59915),0.07814128869137571,0.5
van007,14.599536,120.946563,2025-05-13 02:52:00,POINT (120.946563 14.599536),0.08160446583600026,0.5
van007,14.599718,120.945907,2025-05-13 02:52:30,POINT (120.945907 14.599718),0.07343229645245997,0.5
van007,14.599978,120.945231,2025-05-13 02:53:00,POINT (120.945231 14.599978),0.07827529018345655,0.5
van007,14.600259,120.944575,2025-05-13 02:53:30,POINT (120.944575 14.600259),0.07719470740126437,0.5
van007,14.600454,120.943839,2025-05-13 02:54:00,POINT (120.943839 14.600454),0.0821113027038461,0.5
van007,14.600734,120.943084,2025-05-13 02:54:30,POINT (120.943084 14.600734),0.08700271653730507,0.5
van007,14.60093,120.942483,2025-05-13 02:55:00,POINT (120.942483 14.60093),0.06824362534938082,0.5
van007,14.601224,120.941678,2025-05-13 02:55:30,POINT (120.941678 14.601224),0.09258473289236166,0.5
van007,14.601421,120.941059,2025-05-13 02:56:00,POINT (120.941059 14.601421),0.07011631787806709,0.5
van007,14.601642,120.940317,2025-05-13 02:56:30,POINT (120.940317 14.601642),0.08353807432358644,0.5
van007,14.601886,120.939637,2025-05-13 02:57:00,POINT (120.939637 14.601886),0.07803861160233753,0.5
van007,14.602278,120.938934,2025-05-13 02:57:30,POINT (120.938934 14.602278),0.08730485167095405,0.5
van007,14.602435,120.938336,2025-05-13 02:58:00,POINT (120.938336 14.602435),0.06667283754368943,0.5
van007,14.602717,120.937588,2025-05-13 02:58:30,POINT (120.937588 14.602717),0.08637959601153007,0.5
van007,14.602988,120.936916,2025-05-13 02:59:00,POINT (120.936916 14.602988),0.07833687336720627,0.5
van007,14.603144,120.936159,2025-05-13 02:59:30,POINT (120.936159 14.603144),0.0832818898160345,0.5
van007,14.6035,120.9355,2025-05-13 03:00:00,POINT (120.9355 14.6035),0.08121120161757697,0.5
van007,14.60368,120.934904,2025-05-13 03:00:30,POINT (120.934904 14.60368),0.06718189915845636,0.5
van007,14.603918,120.93422,2025-05-13 03:01:00,POINT (120.93422 14.603918),0.07821342220107329,0.5
van007,14.604156,120.933477,2025-05-13 03:01:30,POINT (120.933477 14.604156),0.08421482688569637,0.5
van007,14.60446,120.932834,2025-05-13 03:02:00,POINT (120.932834 14.60446),0.0770043703250328,0.5
van007,14.604685,120.932045,2025-05-13 03:02:30,POINT (120.932045 14.604685),0.0885077685405994,0.5
van007,14.604886,120.931331,2025-05-13 03:03:00,POINT (120.931331 14.604886),0.08001279071889657,0.5
van007,14.605261,120.930669,2025-05-13 03:03:30,POINT (120.930669 14.605261),0.08253963501452974,0.5
van007,14.605511,120.930054,2025-05-13 03:04:00,POINT (120.930054 14.605511),0.07177678834674878,0.5
van007,14.60574,120.929374,2025-05-13 03:04:30,POINT (120.929374 14.60574),0.07747329916774166,0.5
van007,14.605972,120.928639,2025-05-13 03:05:00,POINT (120.928639 14.605972),0.08318812862415652,0.5
van007,14.606202,120.928006,2025-05-13 03:05:30,POINT (120.928006 14.606202),0.07275487243026867,0.5
van007,14.606479,120.927287,2025-05-13 03:06:00,POINT (120.927287 14.606479),0.08327118638032881,0.5
van007,14.606685,120.926625,2025-05-13 03:06:30,POINT (120.926625 14.606685),0.07482434310910233,0.5
van007,14.606953,120.92586,2025-05-13 03:07:00,POINT (120.92586 14.606953),0.087542998458191,0.5
van007,14.607134,120.925105,2025-05-13 03:07:30,POINT (120.925105 14.607134),0.08369462781286664,0.5
van007,14.607458,120.92442,2025-05-13 03:08:00,POINT (120.92442 14.607458),0.08204029011980442,0.5
van007,14.607713,120.923868,2025-05-13 03:08:30,POINT (120.923868 14.607713),0.06581657100900404,0.5
van007,14.607911,120.923064,2025-05-13 03:09:00,POINT (120.923064 14.607911),0.08926843329563487,0.5
van007,14.608189,120.922481,2025-05-13 03:09:30,POINT (120.922481 14.608189),0.0699338745337282,0.5
van007,14.608483,120.92165,2025-05-13 03:10:00,POINT (120.92165 14.608483),0.09520457691864054,0.5
van007,14.608626,120.920995,2025-05-13 03:10:30,POINT (120.920995 14.608626),0.0722495775376859,0.5
van007,14.60898,120.920368,2025-05-13 03:11:00,POINT (120.920368 14.60898),0.07810891689746319,0.5
van007,14.609245,120.919588,2025-05-13 03:11:30,POINT (120.919588 14.609245),0.0889504283952084,0.5
van007,14.609411,120.918957,2025-05-13 03:12:00,POINT (120.918957 14.609411),0.07035982590116792,0.5
van007,14.609648,120.918329,2025-05-13 03:12:30,POINT (120.918329 14.609648),0.07252963363686643,0.5
van007,14.609957,120.917646,2025-05-13 03:13:00,POINT (120.917646 14.609957),0.08112588790628088,0.5
van007,14.610179,120.91695,2025-05-13 03:13:30,POINT (120.91695 14.610179),0.07885274131256303,0.5
van007,14.610462,120.916154,2025-05-13 03:14:00,POINT (120.916154 14.610462),0.09124693889280804,0.5
van007,14.610635,120.915564,2025-05-13 03:14:30,POINT (120.915564 14.610635),0.06633407060543893,0.5
van007,14.610891,120.914774,2025-05-13 03:15:00,POINT (120.914774 14.610891),0.08964298302382434,0.5
van007,14.611126,120.914145,2025-05-13 03:15:30,POINT (120.914145 14.611126),0.0725490686409951,0.5
van007,14.611486,120.913378,2025-05-13 03:16:00,POINT (120.913378 14.611486),0.09172422755209506,0.5
van007,14.611698,120.912772,2025-05-13 03:16:30,POINT (120.912772 14.611698),0.06933518128116903,0.5
van007,14.611961,120.912073,2025-05-13 03:17:00,POINT (120.912073 14.611961),0.08069684556612149,0.5
van007,14.612107,120.911372,2025-05-13 03:17:30,POINT (120.911372 14.612107),0.07715385764766039,0.5
van007,14.612439,120.910672,2025-05-13 03:18:00,POINT (120.910672 14.612439),0.08387950678666387,0.5
van007,14.612741,120.909983,2025-05-13 03:18:30,POINT (120.909983 14.612741),0.08138608876885807,0.5
van007,14.612973,120.909353,2025-05-13 03:19:00,POINT (120.909353 14.612973),0.07252960623939146,0.5
van007,14.613239,120.908602,2025-05-13 03:19:30,POINT (120.908602 14.613239),0.08604921235740427,0.5
van007,14.613387,120.907975,2025-05-13 03:20:00,POINT (120.907975 14.613387),0.06944204710535762,0.5
van007,14.613678,120.907181,2025-05-13 03:20:30,POINT (120.907181 14.613678),0.09135507995797512,0.5
van007,14.61396,120.906466,2025-05-13 03:21:00,POINT (120.906466 14.61396),0.08307727971753943,0.5
van007,14.614172,120.905838,2025-05-13 03:21:30,POINT (120.905838 14.614172),0.0715651441702197,0.5
van007,14.6144,120.905151,2025-05-13 03:22:00,POINT (120.905151 14.6144),0.07814615713455493,0.5
van007,14.614617,120.904488,2025-05-13 03:22:30,POINT (120.904488 14.614617),0.07530728555864218,0.5
van007,14.614942,120.903841,2025-05-13 03:23:00,POINT (120.903841 14.614942),0.0784364405863965,0.5
van007,14.61519,120.903074,2025-05-13 03:23:30,POINT (120.903074 14.61519),0.08701230191245891,0.5
van007,14.61537,120.902316,2025-05-13 03:24:00,POINT (120.902316 14.61537),0.0839784554133336,0.5
van007,14.615636,120.901711,2025-05-13 03:24:30,POINT (120.901711 14.615636),0.07150065606276315,0.5
van007,14.615875,120.901025,2025-05-13 03:25:00,POINT (120.901025 14.615875),0.07844978640289918,0.5
van007,14.616121,120.900325,2025-05-13 03:25:30,POINT (120.900325 14.616121),0.08013098103907583,0.5
van007,14.616424,120.899623,2025-05-13 03:26:00,POINT (120.899623 14.616424),0.08270633719099366,0.5
van007,14.616657,120.898917,2025-05-13 03:26:30,POINT (120.898917 14.616657),0.08025968304085881,0.5
van007,14.616935,120.898203,2025-05-13 03:27:00,POINT (120.898203 14.616935),0.08280962829921784,0.5
van007,14.617207,120.897537,2025-05-13 03:27:30,POINT (120.897537 14.617207),0.07778022763777183,0.5
van007,14.617359,120.896832,2025-05-13 03:28:00,POINT (120.896832 14.617359),0.07771526031427768,0.5
van007,14.617665,120.89612,2025-05-13 03:28:30,POINT (120.89612 14.617665),0.08382457941671559,0.5
van007,14.617845,120.895444,2025-05-13 03:29:00,POINT (120.895444 14.617845),0.07543828802965975,0.5
van007,14.618114,120.894759,2025-05-13 03:29:30,POINT (120.894759 14.618114),0.0795413037347843,0.5
